county,speed_source,pollutantID_2,pollutantID_3,pollutantID_87,pollutantID_100,pollutantID_110
Mason,NPMRDS_count,1047.10985292,155.19255625099998,15.4862319085,3.2938018725,2.9961509224
Mason,NPMRDS_vht,1062.43714233,156.818749966,15.7432695752,3.3289789063,3.0282087489
Mason,INRIX_XD,982.88165229,161.13645462,17.1736475776,3.4594813443,3.149224545
Mason,INRIX_XD_FRC_1_4,979.55479099,160.46444232,17.0753827076,3.4459481223,3.136863474
Mecosta,Default,1675.2335049,291.4441217,28.00785853,6.170169667,5.623013004
Mecosta,NPMRDS_count,1940.350912,286.6477745,24.27712185,5.937720907,5.405224188
Mecosta,NPMRDS_vht,1942.8551348,285.8956584,24.22244927,5.9213523729999995,5.390114683
Mecosta,INRIX_XD,1606.7445096000001,290.7761345,25.96014337,6.115572355,5.574240668
Mecosta,INRIX_XD_FRC_1_4,1604.7381412,289.3720164,25.73093437,6.0817201149999995,5.543190174
Menominee,Default,855.1166751999999,130.3011507,15.02897694,2.7700904160000004,2.519277484
Menominee,NPMRDS_count,747.7747719,118.2917832,12.87867145,2.509884261,2.282542306
Menominee,NPMRDS_vht,758.8663187,119.9584493,13.23933044,2.5527436629999998,2.321673945
Menominee,INRIX_XD,761.5899820000001,120.5254376,13.68210308,2.587618065,2.353342075
Menominee,INRIX_XD_FRC_1_4,728.5783141000001,115.4796018,12.75987471,2.471521793,2.247503223
Midland,Default,3032.1701466,428.9989638,52.70268932,9.297654316000001,8.454922722
Midland,NPMRDS_count,3410.1753253,398.0867552,40.81746731,8.366376146,7.593861648
Midland,NPMRDS_vht,3417.0989124000002,397.7816869,40.8094511,8.360706544,7.5885152289999995
Midland,INRIX_XD,2899.8226065,417.8103172,47.94309512,9.01494177,8.197829102
Midland,INRIX_XD_FRC_1_4,2889.2697015,412.9805982,46.84862302,8.88780595,8.081372902
Missaukee,Default,588.0507245,94.2261817,10.07167443,1.9841184449999998,1.805281583
Missaukee,NPMRDS_count,583.0761435000001,90.566675,9.160916623,1.906872318,1.7345694999999999
Missaukee,NPMRDS_vht,598.5763473,91.77069875,9.267650769,1.932043164,1.757415358
Missaukee,INRIX_XD,527.4799926999999,91.0695714,9.734183844999999,1.955267998,1.779816914
Missaukee,INRIX_XD_FRC_1_4,525.1298098,90.51437179999999,9.663738815,1.943989739,1.769502684
Monroe,Default,6148.144128,961.494563,101.037616,21.089073250000002,19.20565647
Monroe,NPMRDS_count,6685.053377,912.225602,84.5153952,19.75369712,17.96964622
Monroe,NPMRDS_vht,6740.316729,909.7781319999999,83.68996101,19.66563837,17.88778675
Monroe,INRIX_XD,5918.322875,967.540335,93.8284411,20.92669872,19.060921060000002
Monroe,INRIX_XD_FRC_1_4,5891.423594,962.627531,93.0263285,20.82030894,18.9637864
Montcalm,Default,2274.595636,382.033475,38.55362484,8.12720326,7.402780594
Montcalm,NPMRDS_count,2586.699794,371.7361646,33.64276857,7.7659187,7.06621508
Montcalm,NPMRDS_vht,2645.2364713,371.6188362,33.30076648,7.72446442,7.02715305
Montcalm,INRIX_XD,2122.399707,376.239753,36.72415726,8.046023289999999,7.33094601
Montcalm,INRIX_XD_FRC_1_4,2103.068864,372.351645,36.06403633,7.95558401,7.2482771900000005
Montmorency,Default,366.91574109,59.12593618,6.307403773,1.244156153,1.132018723
Montmorency,NPMRDS_count,329.68304938,54.51956359,5.7735548130000005,1.1582119767,1.0537344527999999
Montmorency,NPMRDS_vht,331.01406215000003,54.61130347,5.795206042,1.159803472,1.0551695367
